dominant_topic;topic_perc_contribution;topic_Keywords;clean_review;original_review;polarity_score
Topic 4;0.4;park, bug, crash, release, fix, game, fun, content, issue, add;['', 'fun', 'crash', 'non', 'functional', 'feature', 'crash', '', 'time', 'day', 'play', 'second', 'day', 'crash', 'lot', 'bug', '', 'color', 'customization', 'feature', 'load', 'game', '', 'replace', 'object', 'work', '', 'change', 'color', 'material', 'wall', 'weird', 'flicker', 'original', 'color', '', 'change', 'think', 'graphic', 'animation', '', 'need', 'optimization', 'weird', 'frame', 'drop', 'jagged', 'texture', 'build', 'go', 'past', 'land', 'purchase', 'current_state'];Really fun but so many crashes or just non functional features. My game crashed 3 times the first day I played it. Second day no crashes, but still lots of bugs. I really like the color customization feature but once I load back into my games it doesn't save them. And the replace object doesn't work. Also, if I try to change the colors of some of the materials (walls etc) I get weird flickering between the original color and the one I changed it to. I think the graphics/animation really need optimization as I get weird frame drops and jagged textures the more I build.  And I haven't even gone past 5 land purchases yet. In its current state I don't recommend this game.;0.018333333333333333
Topic 4;0.41;park, bug, crash, release, fix, game, fun, content, issue, add;['bug', 'occur', '', 'unplayable', 'unfit', 'release'];Further you get in, the more the bugs occur game is currently unplayable and unfit for release;-0.07500000000000001
Topic 4;0.42;park, bug, crash, release, fix, game, fun, content, issue, add;['lucky', 'free', 'fun', 'bug', 'spend', 'time', 'park', 'upgrade', 'add', 'crash', 'start', 'add', 'ride', 'shop', 'lag', '', 'sound', 'get', 'distort', 'pathway', 'funky', 'work', 'think', 'potential', 'bug', 'issue', '', 'worth_price', '', 'resolve', 'future'];I was lucky enough to get this game for free. It is fun, however, there are a lot of bugs. I have spent a lot of time on a park and can't even upgrade or add anything without it crashing. When you start adding a lot of rides and shops, the game lags majorly. The sound even gets distorted. The pathways are also very funky. Sometimes they work and sometimes they don't. I think this game has a lot of potential, but for all the bugs and issues, it is certainly not worth the price. Hopefully this will be resolved in the future. :);0.04972222222222222
Topic 4;0.4;park, bug, crash, release, fix, game, fun, content, issue, add;['', 'planet_coaster', 'fun', 'bug', 'think', 'break', '', 'crash', '', 'impossification', 'upgrade', 'ride', '', 'hope', 'release', '', 'content', 'want', 'moorree'];"I absolutely love this game. Planet Coaster is fun but this game is better. It does have a few bugs, but I don't think it's game breaking at all. I've had zero crashes. I absolutely LOVE the ""impossification"" upgrade you can do on rides. I seriously hope they release DLC content for this game because I want moorree!";-0.04333333333333334
Topic 4;0.48;park, bug, crash, release, fix, game, fun, content, issue, add;['problem', '', 'annoying', 'making_money', '', 'hard', 'guest', '', 'stingy', 'park', 'entrance', 'fee', 'ride', 'real', 'killer', 'money', 'make', 'roller_coasters', 'realise', 'worth', 'building', 'cost', 'rider', 'cover', 'loss', 'ride', 'prefer', 'guest', 'annoying', 'hell', 'guest', 'real', 'cheapskate', 'entry', 'fee', 'build', 'park', 'guest', 'complain', 'spend', 'entry', 'developer', 'understand', 'average', 'park', 'spending', 'right', 'realistic', 'pricing', 'finance', '', 'break'];"Great Game however some problems i find really annoying is. 

Making money is REALLY hard and the guests are real stingy with the park entrance fee and the up keep for rides is a real killer on money making to even with roller coasters i realise there NOT even worth building they cost to much to up keep and you just don't get enough riders to cover the loss.

also the so call ride preferring for the guests is annoying as hell 
guests are real cheapskates with the entry fee you could build a great park and guests will complain spending only like $7 on entry. Developers you do understand on average to get into a park you be spending about $40-$60 right. please be more realistic with the pricing.   
great game but the finance system it completely broken";0.06053571428571432
Topic 4;0.58;park, bug, crash, release, fix, game, fun, content, issue, add;['play', '', 'hrs', 'finish', '', 'park', 'count', 'tutorial', 'park', 'moment', '', 'worth', 'purchase', 'bug', 'state', 'fun', 'hope', '', 'waste'];"play the game for 3 hrs and had already finished 2 parks not counting the ""tutorial"". there is only 7 parks at the moment so to me not really worth the purchase of $50. didn't into any bugs as others stated but it isn't as fun as i had hoped. as of now i do not recommend this game unless you have $50 to waste.";-0.1416666666666667
Topic 4;0.45;park, bug, crash, release, fix, game, fun, content, issue, add;['need', 'bug', 'stomp', '', 'adjustment', 'show', 'lot', 'promise', 'hope', 'negative', 'review', 'kill', 'want', 'succeed', 'think', 'prefer', 'artwork', '', 'planet_coaster'];Needs some bug stomping and QOL adjustments, but the game itself shows lots of promise. I hope all the negative reviews don't kill it off because I like it enough to want it to succeed. I think I prefer the artwork of this one over Planet Coaster.;-0.2333333333333333
Topic 4;0.44;park, bug, crash, release, fix, game, fun, content, issue, add;['fun', 'developer', 'release', 'awful', 'state', 'buggy', 'crash', ''];This game is fun but the developers have released this game in an awful state where its buggy and crashing consistently.;-0.25
Topic 4;0.38;park, bug, crash, release, fix, game, fun, content, issue, add;['fun', 'theme_park', 'audio', 'cut', 'speed', 'annoying', 'crash', 'minute', 'wait', 'price', 'drop', 'bug', 'fix'];this is a very fun theme park game but the audio cut off when in full speed in annoying along with crashes very 10 minutes or so. wait until the price drops and some of these bugs to be fixed;-0.026666666666666675
Topic 4;0.36;park, bug, crash, release, fix, game, fun, content, issue, add;['keep', 'crash', 'range', 'laptop', 'play', '', 'game', '', 'send', 'report', 'time', 'die']; As much as i love his game, it keeps crashing on me. i have a top of the range laptop and can play nearly all games this shouldn't happen. i have sent reports every time it has died.;0.175
Topic 4;0.37;park, bug, crash, release, fix, game, fun, content, issue, add;['', '', 'understand', 'release', 'bad', 'glitch', 'unplayable', 'hour', 'customer', 'leave', 'shop', 'break', 'ride', '', '', 'say', 'open', 'hope', 'fix', 'asap', 'alot', 'money'];i dont understand why you would release a game with such a bad glitch that it is unplayable within an hour. customers cant leave the shops so they go broke, rides just randomly close even though they say open. i hope this is fixed asap. $80 is alot of money!;-0.26785714285714285
Topic 4;0.47;park, bug, crash, release, fix, game, fun, content, issue, add;['animation', 'bit', 'wonky', 'facial', 'expression', 'campaign', 'character', 'bite', 'creepy', 'unnatural', 'attraction', 'make', 'sense', '', 's', 'bug', '', 'release', '', 'day', '', 'time', 'write', '', 'worth', 'give', 'shot'];"The game is good, some animations are a bit wonky, facial expressions of the campaign characters are a bit creepy and unnatural. None of the attractions in this game make sense, thats why they are great. 
Still some bugs here and there but hey - the game released 3 days ago (at the time of writing this). definitly worth giving it a shot";-0.022222222222222223
Topic 4;0.42;park, bug, crash, release, fix, game, fun, content, issue, add;['enjoy', 'planet_coaster', 'building', 'manage', 'theme', 'park', 'certain', 'go', '', 'time', 'drawback', '', 'crash', 'bug', '', 'break', '', '', 'pro', 'feel', 'control', 'happen', 'coaster_building', 'super', 'fun', 'manage', 'finance', 'attraction', 'work', 'pretty', 'con', 'bug', 'crash', 'control', '', 'optimize', 'hope', 'fix', 'issue', 'future', 'conclusion', 'say', 'buy', 'sim', 'game', '', 'wait', 'sale', 'start', 'fix', 'work', 'worth', 'way', 'hope', 'help', 'edit', 'play', 'bad', 'bug', 'crash', 'come', '', '', '', 'start', 'work', '', 'fix', 'issue', 'spec'];"If you enjoyed planet coaster and building/managing theme parks, I'm certain you are gonna have a great time! However there are some drawbacks. I've had one crash and several bugs so far. Nothing game breaking luckily. 

Basically --->

pros: you feel in control of what happens, the coaster building is super fun! Managing the finances/attraction etc... works pretty great.

cons: bugs, crashes etc... and the controls/ could definitely be optimized. --- I hope they will fix those issues in the future. 

Conclusion: I'd say buy it if you are into Sim-Games of this kind otherwise wait until it is on sale or once they start fixing and working on it some more. (for me it was worth it either way)

Hope this Helps someone. :)

Edit: The more I play, the worse the bugs and crashes become. It has come to a point where I can no longer recommend it unless they start working hard on fixing those issues. (my specs are 3090ti, 64gb ddr5 and i9 12900kf)";0.2607142857142857
Topic 4;0.41;park, bug, crash, release, fix, game, fun, content, issue, add;['update', 'review', 'buy', 'pretty', 'day', '', 'patch', 'fix', 'problem', '', 'able', 'continue', '', '', 'different', 'fun', 'change', 'ill', 'update', 'review', 'right', 'need', 'allot', 'fixing', 'crash', 'time', 'coaster', 'problem', 'work', 'cause', 'lose', 'money', 'campaign', 'continue', 'bug', '', 'excited', 'theme_park', 'game', 'buggy', 'right'];"Updating Review: So I bought the game pretty much day 1. They have done a few patches that fixed some of the problems so far. I was able to continue in the game finally. It really is different and fun. If anything changes Ill update my review again. 


Right now this game needs allot of fixing. Game crashed several times, coasters are having problems not working causing game to lose money. I am only in the 3rd campaign and cant continue because of these bugs. I was really excited for this game as I love theme park games but its too buggy right now";-0.009253246753246756
Topic 4;0.33;park, bug, crash, release, fix, game, fun, content, issue, add;['limit', 'roller_coasters', 'begin', 'strange', 'behaviour', 'freeze', 'crash', '', 'appear', 'release', '', 'beta', 'honest'];Great game, but limited roller coasters to begin with, and strange in-game behaviour, freezes and crashes quite often. It appears to have been released whilst still beta to be honest.;0.1757142857142857
